id;latitude;longitude;score;UGA
770006740;48,408602;2,689355;148;77FON
770006765;48,405858;2,70211;183;77FON
770006781;48,407042;2,703222;135;77FON
770006815;48,408433;2,70389;27;77FON
770006831;48,403552;2,698761;157;77FON
770006864;48,405787;2,700277;137;77FON
770006880;48,405419;2,699278;177;77FON
770007177;48,446785;2,763833;168;77FON
770011393;48,388466;2,806826;130;77FON
770011625;48,451378;2,748652;124;77FON
770011641;48,429209;2,755793;102;77FON
770011930;48,410843;2,78621;182;77FON
770012565;48,376913;2,793788;34;77FON
770013027;48,433263;2,752048;165;77FON
770013415;48,342548;2,601637;72;77FON
770013514;48,357151;2,519386;85;77FON
910010610;48,402492;2,470421;143;77FON
910010644;48,402892;2,469848;46;77FON
590010435;50,198544;3,842796;182;59HAU
590010450;50,199179;3,841934;114;59HAU
590010484;50,19989;3,833264;97;59HAU
590010732;50,214485;3,863508;193;59HAU
590011250;50,201807;3,815474;115;59HAU
590013652;50,245135;4,153149;103;59HAU
590016523;50,254987;3,992992;59;59HAU
590016556;50,253882;3,99445;174;59HAU
590017216;50,270269;3,705697;102;59HAU
590018321;50,249142;3,918161;119;59HAU
590018354;50,250359;3,919417;102;59HAU
590018370;50,245075;3,926663;79;59HAU
590018404;50,250767;3,921903;83;59HAU
590018453;50,253528;3,914331;43;59HAU
590020236;50,192016;3,841764;87;59HAU
590026001;50,221103;3,847166;162;59HAU
590026233;50,247377;3,638892;76;59HAU
590026266;50,247448;3,637945;151;59HAU
590026282;50,247363;3,637389;158;59HAU
590029203;50,164704;4,025507;140;59HAU
590029732;50,174413;4,090444;61;59HAU
160010112;45,664857;0,15215;140;16SYR
160010252;45,669568;0,01094;66;16SYR
160010633;45,707558;0,145173;109;16SYR
160010963;45,663686;0,093625;147;16SYR
160011037;45,685785;-0,173239;160;16SYR
160011045;45,678903;-0,173407;176;16SYR
160011052;45,679965;-0,174611;157;16SYR
160011078;45,655912;0,084261;164;16SYR
160011151;45,696529;-0,081637;21;16SYR
160011250;45,625284;0,052587;64;16SYR
160011300;45,776903;-0,057883;174;16SYR
160011441;45,640688;-0,134339;148;16SYR
160011474;45,673145;0,125856;69;16SYR
160011482;45,662225;0,134932;111;16SYR
160011508;45,738138;-0,157564;136;16SYR
160011748;45,750453;0,029088;153;16SYR
830004677;43,143046;6,352314;44;83LLO
830004693;43,124236;6,359215;192;83LLO
830004727;43,144796;6,339228;119;83LLO
830004990;43,299884;6,183955;67;83LLO
830005260;43,237239;6,308359;84;83LLO
830006813;43,319339;6,283542;156;83LLO
830007431;43,137609;6,367478;197;83LLO
830007464;43,137525;6,365189;131;83LLO
830007480;43,135591;6,35689;109;83LLO
830007514;43,138206;6,235705;84;83LLO
830007530;43,139312;6,233409;25;83LLO
830008017;43,226708;6,144588;146;83LLO
830008033;43,219965;6,146653;193;83LLO
830008066;43,300816;6,227666;79;83LLO
830008306;43,28959;6,136943;165;83LLO
420011876;45,54436;4,485788;66;69GIV
690008107;45,673925;4,754633;117;69GIV
690008123;45,681008;4,766571;124;69GIV
690008156;45,67322;4,75404;49;69GIV
690008172;45,672023;4,753264;177;69GIV
690009154;45,64927;4,793499;40;69GIV
690009972;45,645429;4,746559;130;69GIV
690010004;45,585999;4,771422;108;69GIV
690010020;45,59358;4,77017;57;69GIV
690010053;45,582093;4,774707;78;69GIV
690010087;45,582474;4,773351;52;69GIV
690010103;45,60444;4,762687;196;69GIV
690010202;45,589058;4,77072;72;69GIV
690010350;45,605294;4,782521;150;69GIV
690010400;45,609638;4,792546;122;69GIV
690010434;45,603089;4,779284;160;69GIV
690010517;45,672689;4,82233;71;69GIV
690010533;45,688491;4,82732;123;69GIV
690010871;45,633682;4,782722;130;69GIV
690010921;45,621711;4,747169;43;69GIV
690011002;45,619384;4,671951;132;69GIV
690011036;45,61874;4,672965;147;69GIV
690011200;45,65952;4,719208;118;69GIV
690011754;45,677873;4,702854;133;69GIV
690012703;45,660331;4,559372;123;69GIV
690012737;45,583279;4,632351;124;69GIV
690012786;45,632681;4,455248;108;69GIV
690012802;45,632085;4,455107;54;69GIV
690013206;45,682052;4,639952;160;69GIV
690014204;45,647518;4,812583;50;69GIV
690015607;45,658899;4,774223;132;69GIV
690050141;45,638725;4,720062;49;69GIV
310003348;43,541726;1,568829;112;31LUN
310006945;43,60996;1,4986;117;31LUN
310006960;43,60961;1,49548;128;31LUN
310006994;43,60999;1,515265;153;31LUN
310007026;43,596087;1,506523;57;31LUN
310007141;43,799979;1,607316;37;31LUN
310007174;43,799852;1,608079;167;31LUN
310007794;43,677263;1,529706;132;31LUN
310008446;43,596351;1,600782;134;31LUN
310008594;43,594601;1,558407;176;31LUN
310008875;43,704205;1,55996;34;31LUN
310009261;43,561462;1,656283;198;31LUN
310009642;43,721266;1,586575;196;31LUN
310009741;43,643282;1,523184;111;31LUN
310010392;43,585543;1,527118;166;31LUN
310011077;43,664122;1,500783;106;31LUN
310011093;43,669654;1,496781;32;31LUN
310011127;43,663997;1,503247;29;31LUN
310011242;43,565797;1,519496;35;31LUN
310011275;43,55585;1,530966;181;31LUN
310011291;43,549257;1,536947;27;31LUN
310011325;43,550919;1,5346;44;31LUN
310016142;43,648332;1,486605;126;31LUN
310016175;43,656089;1,479875;22;31LUN
310016191;43,65869;1,47051;42;31LUN
310016225;43,657662;1,480817;30;31LUN
310016290;43,655695;1,660429;51;31LUN
310016936;43,584889;1,522687;182;31LUN
310016951;43,692971;1,51772;166;31LUN
310018080;43,658226;1,488355;197;31LUN
310018940;43,608957;1,492288;59;31LUN
310020094;43,667967;1,510605;139;31LUN
310031232;43,777251;1,624048;190;31LUN
140009283;49,204645;0,078154;104;14MON
140009580;49,161062;-0,359232;67;14MON
140009606;49,16082;-0,342046;120;14MON
140009754;49,144631;-0,251718;127;14MON
140009762;49,1511;0,047365;86;14MON
140009820;49,203848;-0,296673;68;14MON
140009838;49,200181;-0,293213;94;14MON
140009887;49,161059;-0,335587;143;14MON
140009929;49,118254;0,017009;145;14MON
140009960;49,178559;-0,270651;199;14MON
140010000;49,231217;-0,044458;30;14MON
140010083;49,15229;-0,370345;27;14MON
140010109;49,185823;-0,287052;196;14MON
140010117;49,180449;-0,280873;84;14MON
140010232;49,156485;-0,349123;63;14MON
140010562;49,175356;-0,322933;47;14MON
140010570;49,173491;-0,319273;165;14MON
140010588;49,168599;-0,329489;90;14MON
140010844;49,177979;-0,222295;172;14MON
140010851;49,134836;-0,292754;76;14MON
140010919;49,179632;-0,189753;81;14MON
140011107;49,140071;-0,352952;160;14MON
140011123;49,233926;-0,25652;134;14MON
140014432;49,232114;-0,190969;99;14MON
140015231;49,149104;-0,339628;193;14MON
140016932;49,141682;-0,340549;91;14MON
140021379;49,150455;-0,350987;141;14MON
570016493;50,731022;2,543739;189;59HAZ
590010757;50,736616;2,739246;92;59HAZ
590010773;50,73865;2,732421;109;59HAZ
590010807;50,734742;2,734539;198;59HAZ
590010823;50,731981;2,731595;117;59HAZ
590010856;50,740169;2,734872;199;59HAZ
590011466;50,691596;2,40265;86;59HAZ
590012100;50,759366;2,603533;194;59HAZ
590016085;50,644115;2,72408;80;59HAZ
590016101;50,644864;2,721654;179;59HAZ
590017273;50,638995;2,718139;179;59HAZ
590017307;50,638345;2,715758;199;59HAZ
590018503;50,724446;2,540426;33;59HAZ
590018537;50,727928;2,53253;109;59HAZ
590018552;50,724457;2,534315;152;59HAZ
590018586;50,715018;2,542496;152;59HAZ
590018602;50,719034;2,535819;39;59HAZ
590018636;50,727235;2,542184;123;59HAZ
590018651;50,72232;2,535651;118;59HAZ
590018685;50,72086;2,536007;158;59HAZ
590022802;50,761194;2,598161;85;59HAZ
590024535;50,642654;2,638022;199;59HAZ
590024550;50,642623;2,637589;41;59HAZ
590024584;50,639458;2,640591;177;59HAZ
590024600;50,740499;2,693362;116;59HAZ
590025003;50,690728;2,514691;102;59HAZ
590026704;50,7281;2,369179;131;59HAZ
590028700;50,764344;2,721957;31;59HAZ
590029872;50,676006;2,484371;61;59HAZ
590031720;50,691795;2,646514;183;59HAZ
620013094;50,620589;2,684833;101;59HAZ
620015644;50,695287;2,354582;34;59HAZ
620015792;50,671397;2,343387;168;59HAZ
600002802;49,429688;2,074506;79;60BEA
600003172;49,565397;2,219914;32;60BEA
600003222;49,430298;2,081812;184;60BEA
600003685;49,607165;2,075956;95;60BEA
600003735;49,608631;2,077433;195;60BEA
600004022;49,430536;2,085414;148;60BEA
600004121;49,430969;2,084584;149;60BEA
600004337;49,429176;2,084839;108;60BEA
600004501;49,429608;2,082635;191;60BEA
600004733;49,423877;2,086352;71;60BEA
600005037;49,431497;2,082971;185;60BEA
600005235;49,438893;2,082206;50;60BEA
600005334;49,433438;2,085089;103;60BEA
600005516;49,432159;2,10036;51;60BEA
600005532;49,441065;2,075492;68;60BEA
600005623;49,436453;2,098098;153;60BEA
600005920;49,442346;2,094903;37;60BEA
600006282;49,421124;2,073962;172;60BEA
600006803;49,414111;2,089736;153;60BEA
600006886;49,389317;2,143934;77;60BEA
600007686;49,479424;2,04535;102;60BEA
600007850;49,465236;2,109305;185;60BEA
330039215;44,861789;-0,497829;96;33ART
330039231;44,8652;-0,480607;190;33ART
330039546;44,70832;-0,465884;109;33ART
330044181;44,820531;-0,501608;133;33ART
330044793;44,731937;-0,462654;63;33ART
330044827;44,767259;-0,488116;29;33ART
330044991;44,807811;-0,478877;73;33ART
330045212;44,696106;-0,446095;121;33ART
330045311;44,780123;-0,461089;100;33ART
330045865;44,774696;-0,348248;181;33ART
330045881;44,772247;-0,344883;41;33ART
330046160;44,824577;-0,44897;169;33ART
330047275;44,715764;-0,389901;65;33ART
330047465;44,786983;-0,485471;164;33ART
330047481;44,783628;-0,496176;56;33ART
330049313;44,879349;-0,428678;120;33ART
330049362;44,685087;-0,364844;175;33ART
330050113;44,850432;-0,440145;120;33ART
330050162;44,689466;-0,420903;123;33ART
330050394;44,754962;-0,488033;80;33ART
330050592;44,77994;-0,411221;95;33ART
330050774;44,749872;-0,43453;94;33ART
330051145;44,85544;-0,323523;186;33ART
330051475;44,717922;-0,509154;41;33ART
330052044;44,832972;-0,406767;87;33ART
330052176;44,770612;-0,315162;193;33ART
330052630;44,735912;-0,266141;96;33ART
330052960;44,847773;-0,462938;71;33ART
330052994;44,899305;-0,321264;33;33ART
330053380;44,880551;-0,465202;28;33ART
330062464;44,819784;-0,282121;26;33ART
060004173;43,698871;6,985468;124;06VEN
060005261;43,758845;7,176335;44;06VEN
060005394;43,686734;7,099443;38;06VEN
060005410;43,684552;7,108777;184;06VEN
060005444;43,721874;7,153259;80;06VEN
060005477;43,737356;7,163181;69;06VEN
060006947;43,678751;7,029141;68;06VEN
060006996;43,668597;7,047728;88;06VEN
060007010;43,673479;7,00306;105;06VEN
060007176;43,745323;7,143872;34;06VEN
060007747;43,699178;7,121361;23;06VEN
060010246;43,7168;7,057906;106;06VEN
060010626;43,722235;7,111166;167;06VEN
060010642;43,721737;7,110317;134;06VEN
060010675;43,717733;7,128377;70;06VEN
060010691;43,723586;7,107063;64;06VEN
060010725;43,720733;7,115672;59;06VEN
060010741;43,722192;7,112858;162;06VEN
060010774;43,724116;7,106089;93;06VEN
060020195;43,696883;6,851682;34;06VEN
340792332;43,448902;3,293968;146;34SER
340792449;43,469604;3,342415;111;34SER
340792530;43,410641;3,253224;131;34SER
340793009;43,369308;3,245289;112;34SER
340793108;43,506628;3,368001;78;34SER
340793314;43,539756;3,380266;40;34SER
340793389;43,512559;3,272635;145;34SER
340793603;43,522132;3,198726;112;34SER
340793637;43,384331;3,17062;59;34SER
340793793;43,470165;3,205826;86;34SER
340794957;43,43342;3,147077;43;34SER
340795228;43,503154;3,314059;117;34SER
340795533;43,421446;3,313678;134;34SER
340795541;43,427309;3,30226;22;34SER
340795780;43,424464;3,162472;22;34SER
440013928;47,204836;-1,553905;37;44SSE
440013969;47,205717;-1,547412;74;44SSE
440013985;47,194457;-1,528593;182;44SSE
440014009;47,206605;-1,534404;171;44SSE
440014454;47,186189;-1,527225;57;44SSE
440014553;47,18995;-1,519744;196;44SSE
440014645;47,202116;-1,544964;172;44SSE
440014652;47,204154;-1,566629;126;44SSE
440014660;47,195878;-1,537298;115;44SSE
440014694;47,084794;-1,412594;131;44SSE
440014777;47,210064;-1,466136;26;44SSE
440015113;47,178529;-1,341265;66;44SSE
440015212;47,124368;-1,422991;71;44SSE
440015543;47,156647;-1,39838;37;44SSE
440015592;47,208359;-1,305722;94;44SSE
440015626;47,237832;-1,348616;55;44SSE
440015634;47,24399;-1,359481;49;44SSE
440015949;47,140418;-1,33629;41;44SSE
440016632;47,253727;-1,386837;58;44SSE
440016640;47,254541;-1,385812;177;44SSE
440017077;47,20685;-1,505731;112;44SSE
440017085;47,199459;-1,520076;49;44SSE
440017333;47,160803;-1,265412;144;44SSE
440017341;47,1581;-1,272191;93;44SSE
440017366;47,180418;-1,510307;65;44SSE
440017374;47,167983;-1,47373;102;44SSE
440017382;47,169663;-1,467317;82;44SSE
440017390;47,169663;-1,467317;145;44SSE
440017580;47,211055;-1,4627;96;44SSE
440024016;47,199996;-1,430708;118;44SSE
440026201;47,095546;-1,385421;183;44SSE
440026227;47,205197;-1,492303;99;44SSE
440026789;47,139716;-1,282464;117;44SSE
440026797;47,208239;-1,529489;103;44SSE
440027019;47,267924;-1,337507;54;44SSE
440031466;47,166487;-1,269703;25;44SSE
440031672;47,164979;-1,483735;119;44SSE
440032522;47,192267;-1,492498;150;44SSE
440037463;47,170192;-1,469396;176;44SSE
440042901;47,182761;-1,475958;198;44SSE
440043065;47,2093;-1,510165;158;44SSE
440046233;47,199229;-1,499507;196;44SSE
670006717;48,731021;7,708372;130;67BRU
670006733;48,73064;7,709013;178;67BRU
670006857;48,629785;7,674617;187;67BRU
670006972;48,757717;7,949493;159;67BRU
670007285;48,691227;7,880976;41;67BRU
670007673;48,727944;7,90537;145;67BRU
670007723;48,755596;7,579869;49;67BRU
670007756;48,622348;7,768573;127;67BRU
670007822;48,699753;7,786803;178;67BRU
670008150;48,651881;7,702187;23;67BRU
670008556;48,710049;7,630889;199;67BRU
670008937;48,623698;7,699355;99;67BRU
670009034;48,605763;7,686301;198;67BRU
670009216;48,711948;7,922543;182;67BRU
670009422;48,643669;7,753308;76;67BRU
670012434;48,660296;7,605643;189;67BRU
670012467;48,665677;7,714703;192;67BRU
670012483;48,669339;7,711322;170;67BRU
670012566;48,661307;7,821278;95;67BRU
670012632;48,758399;7,780796;33;67BRU
670012673;48,719014;7,799235;126;67BRU
670012707;48,668429;7,514489;95;67BRU
010002285;45,958916;5,358366;37;01NAN
010002301;45,961084;5,357325;121;01NAN
010002335;45,963239;5,342624;48;01NAN
010002350;45,954946;5,343992;64;01NAN
010002400;46,005782;5,360265;117;01NAN
010002566;46,251155;5,634511;79;01NAN
010003952;46,218524;5,55382;193;01NAN
010004034;46,041323;5,407779;80;01NAN
010004521;46,171279;5,574474;29;01NAN
010004554;46,183633;5,579099;185;01NAN
010004620;46,153481;5,605098;78;01NAN
010004653;46,153441;5,606655;105;01NAN
010004901;46,258799;5,638016;105;01NAN
010005056;46,109072;5,423363;111;01NAN
010005072;46,049236;5,334156;143;01NAN
010005585;46,136215;5,552567;30;01NAN
470003104;44,196861;0,627174;119;47AGE
470003120;44,198831;0,620853;61;47AGE
470003153;44,20537;0,628208;61;47AGE
470003187;44,209662;0,61115;162;47AGE
470003203;44,1989;0,636602;61;47AGE
470003237;44,208901;0,642148;56;47AGE
470003252;44,201045;0,616357;38;47AGE
470003351;44,203801;0,624522;135;47AGE
470003401;44,203994;0,613141;146;47AGE
470003450;44,205032;0,618453;94;47AGE
470003484;44,185642;0,62186;197;47AGE
470003500;44,195428;0,616493;81;47AGE
470003534;44,205442;0,622507;186;47AGE
470003773;44,184367;0,649634;57;47AGE
470003807;44,178614;0,632362;135;47AGE
470003823;44,188018;0,66205;160;47AGE
470003906;44,199596;0,554136;101;47AGE
470004003;44,175435;0,687598;102;47AGE
470009242;44,219176;0,54811;144;47AGE
470009390;44,233845;0,640232;64;47AGE
470009952;44,274935;0,763763;180;47AGE
470011701;44,19718;0,599345;159;47AGE
470011735;44,187486;0,601713;100;47AGE
470011800;44,239304;0,677159;84;47AGE
470011883;44,286828;0,507161;68;47AGE
470011933;44,186978;0,79618;86;47AGE
470011966;44,176277;0,5613;173;47AGE
440014744;47,428866;-2,391161;105;44LBA
440014801;47,277619;-2,480196;128;44LBA
440014819;47,285147;-2,394591;186;44LBA
440014827;47,275827;-2,357113;63;44LBA
440014835;47,280432;-2,369551;89;44LBA
440014843;47,281981;-2,406837;116;44LBA
440014850;47,285155;-2,391934;49;44LBA
440014876;47,286222;-2,391772;59;44LBA
440014884;47,294786;-2,360056;169;44LBA
440015105;47,446243;-2,241706;129;44LBA
440015337;47,295242;-2,512982;100;44LBA
440015345;47,29558;-2,513577;156;44LBA
440015501;47,330061;-2,427191;141;44LBA
440015519;47,296713;-2,404831;56;44LBA
440015527;47,326996;-2,426715;90;44LBA
440015535;47,327707;-2,429162;37;44LBA
440015550;47,448238;-2,318498;63;44LBA
440015709;47,406076;-2,484835;192;44LBA
440015980;47,379241;-2,54639;50;44LBA
440016129;47,259511;-2,338646;141;44LBA
440016137;47,245362;-2,318218;81;44LBA
440016145;47,270248;-2,344384;129;44LBA
440016152;47,262295;-2,334767;148;44LBA
440016178;47,276912;-2,429033;147;44LBA
440016186;47,27673;-2,428011;132;44LBA
440016368;47,313662;-2,311667;199;44LBA
440016699;47,399204;-2,305815;180;44LBA
440017317;47,347605;-2,509705;47;44LBA
440017325;47,347253;-2,505608;66;44LBA
440024123;47,449357;-2,312254;153;44LBA
440030153;47,278524;-2,435983;68;44LBA
440032183;47,355136;-2,369431;149;44LBA
440037331;47,329887;-2,436273;178;44LBA
440040533;47,392414;-2,423366;36;44LBA
560016560;47,482059;-2,345009;47;44LBA
560019390;47,483278;-2,472064;177;44LBA
570014332;49,166141;6,715564;120;57SAV
570015495;49,061732;6,579927;79;57SAV
570015677;49,201379;6,703231;151;57SAV
570015735;49,205093;6,694663;57;57SAV
570016006;49,206049;6,695118;97;57SAV
570016410;49,044012;6,600261;66;57SAV
570016444;49,049524;6,595528;106;57SAV
570016576;49,075751;6,69233;193;57SAV
570017095;49,186838;6,663082;159;57SAV
570017343;49,131695;6,768829;138;57SAV
570017376;49,132671;6,778331;100;57SAV
570017426;49,160051;6,735703;146;57SAV
570017665;49,11692;6,643999;138;57SAV
570019943;49,103607;6,721102;76;57SAV
570019976;49,103787;6,708194;58;57SAV
570019992;49,152128;6,764097;34;57SAV
570020024;49,105749;6,709909;101;57SAV
570020040;49,10933;6,718467;117;57SAV
570020065;49,117632;6,709126;53;57SAV
570021196;49,091625;6,717359;171;57SAV
570022285;49,075506;6,684133;138;57SAV
570022863;49,210896;6,710001;44;57SAV
110790557;42,859459;3,039142;172;66SLA
110790565;42,908641;3,030924;90;66SLA
660003765;42,774207;2,992872;45;66SLA
660787979;42,751389;2,81205;46;66SLA
660788001;42,83594;3,040872;93;66SLA
660788019;42,790194;3,036805;98;66SLA
660788225;42,758103;2,957083;87;66SLA
660788290;42,775566;2,835532;116;66SLA
660788324;42,785047;2,966979;148;66SLA
660789058;42,74315;2,917576;96;66SLA
660789140;42,765838;2,874786;149;66SLA
660789157;42,767492;2,869378;94;66SLA
660789165;42,770535;2,873988;128;66SLA
660789306;42,772489;2,988192;39;66SLA
660789314;42,770386;2,986296;79;66SLA
660789355;42,725955;3,018583;21;66SLA
660789371;42,823082;2,918587;190;66SLA
660789462;42,756331;2,996493;138;66SLA
660789512;42,728362;2,982169;143;66SLA
660790171;42,743793;2,920219;71;66SLA
130009475;43,860209;4,947404;102;84CAV
130011331;43,745232;5,07522;168;84CAV
130012727;43,791912;5,031221;200;84CAV
130013774;43,761439;4,949584;172;84CAV
130013840;43,74617;5,084862;27;84CAV
130014160;43,833978;4,902739;142;84CAV
130014665;43,694927;5,030384;100;84CAV
130022387;43,836018;4,943316;59;84CAV
130023385;43,810293;5,000287;114;84CAV
130023617;43,687405;5,038246;58;84CAV
130025620;43,701152;5,087237;168;84CAV
130026107;43,80547;4,950072;108;84CAV
130026503;43,87491;4,900803;116;84CAV
130038144;43,861438;4,950693;127;84CAV
840006134;43,835145;5,039905;46;84CAV
840006324;43,836619;5,040473;170;84CAV
840006530;43,842558;5,038196;170;84CAV
840006654;43,826036;5,060299;71;84CAV
840006720;43,83491;5,037918;190;84CAV
840007264;43,849751;5,037079;90;84CAV
840009310;43,892549;4,948375;152;84CAV
840009427;43,804798;5,071028;34;84CAV
840009864;43,848657;5,111541;144;84CAV
840010722;43,833279;5,040558;155;84CAV
840010813;43,836432;5,044021;189;84CAV
840012702;43,842166;5,039353;26;84CAV
840014153;43,836709;5,084971;172;84CAV
840014450;43,8366;5,051297;70;84CAV
840014724;43,829467;5,036383;187;84CAV
840014815;43,848797;5,114898;98;84CAV
710002841;46,902521;4,761062;36;71CHS
710002874;46,912098;4,754427;35;71CHS
710002890;46,781813;4,858233;133;71CHS
710002924;46,783895;4,852804;24;71CHS
710002940;46,787956;4,840048;30;71CHS
710002965;46,782419;4,845423;177;71CHS
710002981;46,803473;4,85766;63;71CHS
710003047;46,796065;4,862996;94;71CHS
710003062;46,796856;4,855669;80;71CHS
710003112;46,781819;4,853904;83;71CHS
710003146;46,779329;4,862293;62;71CHS
710003161;46,780967;4,854195;186;71CHS
710003195;46,795257;4,845471;82;71CHS
710003211;46,784032;4,850982;113;71CHS
710003245;46,794328;4,848635;196;71CHS
710003310;46,790132;4,862462;22;71CHS
710003377;46,784312;4,845328;37;71CHS
710003393;46,779319;4,8507;200;71CHS
710003427;46,791948;4,852108;78;71CHS
710003476;46,784459;4,854474;65;71CHS
710003492;46,819621;4,8376;167;71CHS
710003641;46,794524;4,819257;195;71CHS
710003674;46,794885;4,816187;128;71CHS
710004342;46,816485;4,880478;55;71CHS
710004730;46,850546;4,770718;138;71CHS
710004813;46,87543;4,946865;94;71CHS
710005281;46,754162;4,846749;122;71CHS
710005877;46,833276;4,722432;146;71CHS
710006412;46,724779;4,952075;195;71CHS
710007063;46,772621;4,893117;67;71CHS
710007097;46,777719;4,897887;110;71CHS
710007162;46,772717;4,832182;65;71CHS
710007196;46,773905;4,833889;192;71CHS
710007790;46,714757;4,877051;89;71CHS
730006301;45,646896;5,860367;70;73CHA
730006566;45,588334;5,915807;46;73CHA
730006582;45,565796;5,921551;96;73CHA
730006616;45,571678;5,911564;23;73CHA
730006632;45,564542;5,923022;73;73CHA
730006657;45,573337;5,916994;114;73CHA
730006673;45,567206;5,919065;116;73CHA
730006707;45,565848;5,92574;179;73CHA
730006723;45,560017;5,902912;63;73CHA
730006772;45,59316;5,901481;153;73CHA
730006822;45,566996;5,919658;128;73CHA
730006855;45,566238;5,931357;170;73CHA
730006871;45,566441;5,934822;24;73CHA
730006905;45,58885;5,918785;21;73CHA
730006921;45,56901;5,914771;127;73CHA
730006954;45,597491;5,914656;133;73CHA
730006970;45,564372;5,920962;88;73CHA
730007002;45,568933;5,921155;76;73CHA
730007036;45,565472;5,924158;153;73CHA
730007051;45,570344;5,936994;84;73CHA
730007085;45,569334;5,931974;77;73CHA
730007200;45,56181;5,898889;181;73CHA
730007234;45,560839;5,897848;28;73CHA
730007507;45,55975;5,906587;106;73CHA
730007754;45,598232;5,874774;141;73CHA
730007770;45,601479;5,874868;39;73CHA
730007804;45,597041;5,874251;114;73CHA
730007820;45,593005;5,878319;128;73CHA
730007952;45,594713;5,770359;38;73CHA
730008323;45,598666;5,632198;28;73CHA
730008356;45,600082;5,632308;183;73CHA
730009057;45,704684;5,759064;107;73CHA
730009073;45,703942;5,758132;57;73CHA
730010212;45,580636;5,892103;98;73CHA
780005492;48,981019;1,68005;53;78MAN
780007662;48,962013;1,808782;177;78MAN
780008090;48,989221;1,810239;27;78MAN
780008124;48,985826;1,810515;68;78MAN
780008140;48,945236;1,734192;164;78MAN
780008694;48,987477;1,790186;85;78MAN
780008843;48,992261;1,8474;38;78MAN
780008876;48,993513;1,733824;96;78MAN
780008892;48,985244;1,743685;112;78MAN
780008926;48,993097;1,735314;146;78MAN
780008942;48,993134;1,729865;82;78MAN
780008975;48,997042;1,741397;198;78MAN
780009080;48,978627;1,687471;35;78MAN
780009395;48,997652;1,677085;53;78MAN
780009460;48,989404;1,717272;134;78MAN
780009494;48,996931;1,710845;51;78MAN
780009510;48,999784;1,684004;193;78MAN
780009544;48,990784;1,717057;34;78MAN
780009577;48,990923;1,708109;92;78MAN
780009627;48,999359;1,703095;61;78MAN
780009643;48,985967;1,717142;161;78MAN
780009676;48,999784;1,684004;179;78MAN
780009692;48,987561;1,717874;40;78MAN
780009726;48,989287;1,71426;103;78MAN
780009742;48,994782;1,699745;52;78MAN
780009775;48,974694;1,710809;140;78MAN
780009825;48,978211;1,714388;184;78MAN
780009841;48,975671;1,712914;99;78MAN
780009874;48,985829;1,704782;39;78MAN
780009890;48,982035;1,710636;156;78MAN
780009924;48,982127;1,697644;130;78MAN
780009965;48,885921;1,880957;192;78MAN
780010211;48,909718;1,849539;113;78MAN
780010245;48,910325;1,849079;106;78MAN
780010690;48,96006;1,796302;200;78MAN
780012480;48,971682;1,779524;185;78MAN
780012845;48,999458;1,638402;38;78MAN
780013975;48,892725;1,680721;89;78MAN
950013342;49,063501;1,701676;71;78MAN
770005965;48,976616;2,870359;42;77MEA
770007631;49,024887;3,020262;167;77MEA
770007664;49,024791;3,024308;136;77MEA
770007946;48,950168;2,906062;33;77MEA
770007961;48,956584;2,879688;115;77MEA
770007995;48,958255;2,887866;162;77MEA
770008043;48,95934;2,88173;43;77MEA
770008076;48,960798;2,885744;25;77MEA
770008092;48,958517;2,879891;71;77MEA
770008126;48,9489;2,894137;63;77MEA
770008142;48,947908;2,895553;26;77MEA
770008175;48,952214;2,912751;38;77MEA
770008191;48,966295;2,872807;152;77MEA
770008225;48,953238;2,889751;119;77MEA
770008241;48,953161;2,912815;136;77MEA
770008274;48,959741;2,879312;40;77MEA
770008290;48,958216;2,917362;165;77MEA
770009710;48,936301;2,88386;28;77MEA
770009744;48,929041;2,8967;22;77MEA
770010841;48,89955;2,874612;155;77MEA
770011377;48,951103;3,020146;139;77MEA
770011542;49,035736;2,802617;148;77MEA
770012243;48,957789;2,945725;27;77MEA
770012276;48,957849;2,951605;176;77MEA
770012441;49,00459;2,928857;106;77MEA
770012763;48,944076;2,864439;132;77MEA
770013621;48,940065;2,877471;25;77MEA
770015808;48,954082;2,877555;74;77MEA
770018927;48,960764;2,861214;185;77MEA
770809374;49,007489;2,826743;146;77MEA
220010342;48,709576;-3,449281;52;22LAN
220010383;48,824926;-3,511168;162;22LAN
220010425;48,770014;-3,571181;164;22LAN
220010482;48,77216;-3,520172;124;22LAN
220010763;48,79711;-3,238144;71;22LAN
220010813;48,729502;-3,450501;149;22LAN
220010821;48,729074;-3,385808;37;22LAN
220010995;48,842111;-3,228865;113;22LAN
220011050;48,81157;-3,295727;187;22LAN
220011183;48,794373;-3,414161;47;22LAN
220011373;48,743827;-3,462928;135;22LAN
220011522;48,814058;-3,465689;167;22LAN
220011613;48,745916;-3,261219;140;22LAN
220011753;48,813902;-3,443329;196;22LAN
220011761;48,813311;-3,358436;191;22LAN
220011811;48,727808;-3,465486;152;22LAN
220011993;48,815788;-3,444738;135;22LAN
220012041;48,788437;-3,225775;82;22LAN
220012157;48,731431;-3,460322;149;22LAN
220012504;48,805704;-3,442268;162;22LAN
220012512;48,73315;-3,437992;90;22LAN
220012694;48,71714;-3,500574;177;22LAN
220013189;48,744629;-3,472223;44;22LAN
220016067;48,809861;-3,531741;156;22LAN
310006713;43,683565;1,320391;78;31PLA
